ENSMUSG00000001168	Oas1h	Gene Expression
ENSMUSG00000066861	Oas1g	Gene Expression
ENSMUSG00000052776	Oas1a	Gene Expression
ENSMUSG00000032623	Oas1d	Gene Expression
ENSMUSG00000029608	Rph3a	Gene Expression
ENSMUSG00000043733	Ptpn11	Gene Expression
ENSMUSG00000029614	Rpl6	Gene Expression
ENSMUSG00000042744	Hectd4	Gene Expression
ENSMUSG00000042726	Trafd1	Gene Expression
ENSMUSG00000104985	Gm42917	Gene Expression
ENSMUSG00000106209	Gm42918	Gene Expression
ENSMUSG00000042719	Naa25	Gene Expression
ENSMUSG00000029616	Erp29	Gene Expression
ENSMUSG00000029452	Tmem116	Gene Expression
ENSMUSG00000062438	Adam1b	Gene Expression
ENSMUSG00000072647	Adam1a	Gene Expression
ENSMUSG00000105340	Gm42878	Gene Expression
ENSMUSG00000029454	Mapkapk5	Gene Expression
ENSMUSG00000029455	Aldh2	Gene Expression
ENSMUSG00000042647	Acad12	Gene Expression
ENSMUSG00000029456	Acad10	Gene Expression
ENSMUSG00000029458	Brap	Gene Expression
ENSMUSG00000042605	Atxn2	Gene Expression
ENSMUSG00000089729	Gm16552	Gene Expression
ENSMUSG00000042594	Sh2b3	Gene Expression
ENSMUSG00000104872	1700008B11Rik	Gene Expression
ENSMUSG00000044134	Fam109a	Gene Expression
ENSMUSG00000042589	Cux2	Gene Expression
ENSMUSG00000105795	Gm3970	Gene Expression
ENSMUSG00000087386	Gm15637	Gene Expression
ENSMUSG00000013936	Myl2	Gene Expression
ENSMUSG00000043036	Ccdc63	Gene Expression
ENSMUSG00000004455	Ppp1cc	Gene Expression
ENSMUSG00000064267	Hvcn1	Gene Expression
ENSMUSG00000038593	Tctn1	Gene Expression
ENSMUSG00000038582	Pptc7	Gene Expression
ENSMUSG00000038569	Rad9b	Gene Expression
ENSMUSG00000029462	Vps29	Gene Expression
ENSMUSG00000029463	Fam216a	Gene Expression
ENSMUSG00000029464	Gpn3	Gene Expression
ENSMUSG00000029465	Arpc3	Gene Expression
ENSMUSG00000029466	Anapc7	Gene Expression
ENSMUSG00000029467	Atp2a2	Gene Expression
ENSMUSG00000029469	Ift81	Gene Expression
ENSMUSG00000105430	Gm43301	Gene Expression
ENSMUSG00000029468	P2rx7	Gene Expression
ENSMUSG00000029470	P2rx4	Gene Expression
ENSMUSG00000029471	Camkk2	Gene Expression
ENSMUSG00000029472	Anapc5	Gene Expression
ENSMUSG00000029474	Rnf34	Gene Expression
ENSMUSG00000029475	Kdm2b	Gene Expression
ENSMUSG00000056735	A930024E05Rik	Gene Expression
ENSMUSG00000106555	Gm2479	Gene Expression
ENSMUSG00000049686	Orai1	Gene Expression
ENSMUSG00000029477	Morn3	Gene Expression
ENSMUSG00000097213	Gm26745	Gene Expression
ENSMUSG00000054434	Tmem120b	Gene Expression
ENSMUSG00000029449	Rhof	Gene Expression
ENSMUSG00000090086	AI480526	Gene Expression
ENSMUSG00000104156	Gm38102	Gene Expression
ENSMUSG00000105881	4932422M17Rik	Gene Expression
ENSMUSG00000038384	Setd1b	Gene Expression
ENSMUSG00000029440	Psmd9	Gene Expression
ENSMUSG00000029445	Hpd	Gene Expression
ENSMUSG00000104606	Gm43409	Gene Expression
ENSMUSG00000029442	Wdr66	Gene Expression
ENSMUSG00000087063	Gm15857	Gene Expression
ENSMUSG00000087336	Gm15860	Gene Expression
ENSMUSG00000029438	Bcl7a	Gene Expression
ENSMUSG00000086700	Gm15747	Gene Expression
ENSMUSG00000038342	Mlxip	Gene Expression
ENSMUSG00000029437	Il31	Gene Expression
ENSMUSG00000063409	Lrrc43	Gene Expression
ENSMUSG00000029433	Diablo	Gene Expression
ENSMUSG00000029431	B3gnt4	Gene Expression
ENSMUSG00000114278	Gm49027	Gene Expression
ENSMUSG00000029434	Vps33a	Gene Expression
ENSMUSG00000049550	Clip1	Gene Expression
ENSMUSG00000029427	Zcchc8	Gene Expression
ENSMUSG00000029422	Rsrc2	Gene Expression
ENSMUSG00000029414	Kntc1	Gene Expression
ENSMUSG00000045502	Hcar2	Gene Expression
ENSMUSG00000049241	Hcar1	Gene Expression
ENSMUSG00000023106	Denr	Gene Expression
ENSMUSG00000105875	Gm43518	Gene Expression
ENSMUSG00000061882	Ccdc62	Gene Expression
ENSMUSG00000000915	Hip1r	Gene Expression
ENSMUSG00000066278	Vps37b	Gene Expression
ENSMUSG00000106261	Gm34086	Gene Expression
ENSMUSG00000104818	Gm43661	Gene Expression
ENSMUSG00000029408	Abcb9	Gene Expression
ENSMUSG00000085433	Gm16001	Gene Expression
ENSMUSG00000023707	Ogfod2	Gene Expression
ENSMUSG00000029404	Arl6ip4	Gene Expression
ENSMUSG00000029406	Pitpnm2	Gene Expression
ENSMUSG00000089842	Pitpnm2os2	Gene Expression
ENSMUSG00000090220	Pitpnm2os1	Gene Expression
ENSMUSG00000105759	Gm42425	Gene Expression
ENSMUSG00000038126	Mphosph9	Gene Expression
ENSMUSG00000047635	2810006K23Rik	Gene Expression
ENSMUSG00000029394	Cdk2ap1	Gene Expression
ENSMUSG00000038095	Sbno1	Gene Expression
ENSMUSG00000049327	Kmt5a	Gene Expression
ENSMUSG00000029401	Rilpl2	Gene Expression
ENSMUSG00000029402	Snrnp35	Gene Expression
ENSMUSG00000029392	Rilpl1	Gene Expression
ENSMUSG00000029390	Tmed2	Gene Expression
ENSMUSG00000029389	Ddx55	Gene Expression
ENSMUSG00000029388	Eif2b1	Gene Expression
ENSMUSG00000029387	Gtf2h3	Gene Expression
ENSMUSG00000038023	Atp6v0a2	Gene Expression
ENSMUSG00000106082	4930404A12Rik	Gene Expression
ENSMUSG00000038011	Dnah10	Gene Expression
ENSMUSG00000105583	Gm43777	Gene Expression
ENSMUSG00000037979	Ccdc92	Gene Expression
ENSMUSG00000079215	Zfp664	Gene Expression
ENSMUSG00000037962	Rflna	Gene Expression
ENSMUSG00000029478	Ncor2	Gene Expression
ENSMUSG00000105604	Gm42838	Gene Expression
ENSMUSG00000106663	Gm42839	Gene Expression
ENSMUSG00000105039	Gm32585	Gene Expression
ENSMUSG00000037936	Scarb1	Gene Expression
ENSMUSG00000104932	Gm40323	Gene Expression
ENSMUSG00000008348	Ubc	Gene Expression
ENSMUSG00000072612	Gm10382	Gene Expression
ENSMUSG00000029480	Dhx37	Gene Expression
ENSMUSG00000037905	Bri3bp	Gene Expression
ENSMUSG00000029482	Aacs	Gene Expression
ENSMUSG00000070498	Tmem132b	Gene Expression
ENSMUSG00000105274	1700048F04Rik	Gene Expression
ENSMUSG00000106378	Gm42945	Gene Expression
ENSMUSG00000105593	Gm42952	Gene Expression
ENSMUSG00000104825	Gm40330	Gene Expression
ENSMUSG00000105673	1700081B01Rik	Gene Expression
ENSMUSG00000106235	Gm33347	Gene Expression
ENSMUSG00000105316	Gm42953	Gene Expression
ENSMUSG00000106644	Gm40331	Gene Expression
ENSMUSG00000105490	4933438B17Rik	Gene Expression
ENSMUSG00000105575	Gm43475	Gene Expression
ENSMUSG00000105308	4930572K03Rik	Gene Expression
ENSMUSG00000104778	Gm43476	Gene Expression
ENSMUSG00000034324	Tmem132c	Gene Expression
ENSMUSG00000087104	Tmem132cos	Gene Expression
ENSMUSG00000106015	Gm42980	Gene Expression
ENSMUSG00000029416	Slc15a4	Gene Expression
ENSMUSG00000049971	Glt1d1	Gene Expression
ENSMUSG00000034310	Tmem132d	Gene Expression
ENSMUSG00000105857	Gm42817	Gene Expression
ENSMUSG00000106275	Gm42495	Gene Expression
ENSMUSG00000104727	Gm42500	Gene Expression
ENSMUSG00000104980	4930573I07Rik	Gene Expression
ENSMUSG00000072591	5930412G12Rik	Gene Expression
ENSMUSG00000081683	Fzd10	Gene Expression
ENSMUSG00000029423	Piwil1	Gene Expression
ENSMUSG00000029420	Rimbp2	Gene Expression
ENSMUSG00000105271	Gm42875	Gene Expression
ENSMUSG00000029428	Stx2	Gene Expression
ENSMUSG00000029430	Ran	Gene Expression
ENSMUSG00000044017	Adgrd1	Gene Expression
ENSMUSG00000104681	Gm43001	Gene Expression
ENSMUSG00000029439	Sfswap	Gene Expression
ENSMUSG00000029436	Mmp17	Gene Expression
ENSMUSG00000051034	Zfp11	Gene Expression
ENSMUSG00000034219	Sept14	Gene Expression
ENSMUSG00000034211	Mrps17	Gene Expression
ENSMUSG00000029432	Nipsnap2	Gene Expression
ENSMUSG00000029446	Psph	Gene Expression
ENSMUSG00000025538	Sumf2	Gene Expression
ENSMUSG00000025537	Phkg1	Gene Expression
ENSMUSG00000070493	Chchd2	Gene Expression
ENSMUSG00000034173	Zbed5	Gene Expression
ENSMUSG00000095789	Nupr1l	Gene Expression
ENSMUSG00000066735	Vkorc1l1	Gene Expression
ENSMUSG00000025534	Gusb	Gene Expression
ENSMUSG00000025533	Asl	Gene Expression
ENSMUSG00000025532	Crcp	Gene Expression
ENSMUSG00000034118	Tpst1	Gene Expression
ENSMUSG00000034110	Kctd7	Gene Expression
ENSMUSG00000025340	Rabgef1	Gene Expression
ENSMUSG00000053094	Tmem248	Gene Expression
ENSMUSG00000107143	Gm6598	Gene Expression
ENSMUSG00000025337	Sbds	Gene Expression
ENSMUSG00000056310	Tyw1	Gene Expression
ENSMUSG00000060371	Caln1	Gene Expression
ENSMUSG00000052014	A330070K13Rik	Gene Expression
ENSMUSG00000034040	Galnt17	Gene Expression
ENSMUSG00000105387	Gm29681	Gene Expression
ENSMUSG00000029673	Auts2	Gene Expression
ENSMUSG00000104987	2810432F15Rik	Gene Expression
ENSMUSG00000105773	4930563F08Rik	Gene Expression
ENSMUSG00000106395	Gm42439	Gene Expression
ENSMUSG00000100420	Gm28616	Gene Expression
ENSMUSG00000105809	Gm42626	Gene Expression
ENSMUSG00000105227	Gm36667	Gene Expression
ENSMUSG00000087344	Gm15627	Gene Expression
ENSMUSG00000015944	Gatsl2	Gene Expression
ENSMUSG00000061979	Rcc1l	Gene Expression
ENSMUSG00000015942	Gtf2ird2	Gene Expression
ENSMUSG00000015950	Ncf1	Gene Expression
ENSMUSG00000060261	Gtf2i	Gene Expression
ENSMUSG00000023079	Gtf2ird1	Gene Expression
ENSMUSG00000106969	Gm42882	Gene Expression
ENSMUSG00000063146	Clip2	Gene Expression
ENSMUSG00000107090	Gm42884	Gene Expression
ENSMUSG00000085957	Syna	Gene Expression
ENSMUSG00000023104	Rfc2	Gene Expression
ENSMUSG00000040751	Lat2	Gene Expression
ENSMUSG00000040731	Eif4h	Gene Expression
ENSMUSG00000029674	Limk1	Gene Expression
ENSMUSG00000072573	Gm10369	Gene Expression
ENSMUSG00000029675	Eln	Gene Expression
ENSMUSG00000107318	Gm30003	Gene Expression
ENSMUSG00000040576	Tmem270	Gene Expression
ENSMUSG00000008843	Cldn13	Gene Expression
ENSMUSG00000107322	4933439J24Rik	Gene Expression
ENSMUSG00000040557	Mettl27	Gene Expression
ENSMUSG00000047501	Cldn4	Gene Expression
ENSMUSG00000070473	Cldn3	Gene Expression
ENSMUSG00000054909	Wbscr25	Gene Expression
ENSMUSG00000040532	Abhd11	Gene Expression
ENSMUSG00000007207	Stx1a	Gene Expression
ENSMUSG00000005378	Bud23	Gene Expression
ENSMUSG00000061118	Dnajc30	Gene Expression
ENSMUSG00000043614	Vps37d	Gene Expression
ENSMUSG00000005373	Mlxipl	Gene Expression
ENSMUSG00000107296	Gm43500	Gene Expression
ENSMUSG00000005374	Tbl2	Gene Expression
ENSMUSG00000029681	Bcl7b	Gene Expression
ENSMUSG00000002748	Baz1b	Gene Expression
ENSMUSG00000049551	Fzd9	Gene Expression
ENSMUSG00000040013	Fkbp6	Gene Expression
ENSMUSG00000053388	Trim50	Gene Expression
ENSMUSG00000000916	Nsun5	Gene Expression
ENSMUSG00000053293	Pom121	Gene Expression
ENSMUSG00000039959	Hip1	Gene Expression
ENSMUSG00000070464	Ccl26	Gene Expression
ENSMUSG00000004814	Ccl24	Gene Expression
ENSMUSG00000039917	Rhbdd2	Gene Expression
ENSMUSG00000105239	Gm43091	Gene Expression
ENSMUSG00000005514	Por	Gene Expression
ENSMUSG00000039886	Tmem120a	Gene Expression
ENSMUSG00000019178	Styxl1	Gene Expression
ENSMUSG00000019179	Mdh2	Gene Expression
ENSMUSG00000039860	Srrm3	Gene Expression
ENSMUSG00000085026	Srrm3os	Gene Expression
ENSMUSG00000004951	Hspb1	Gene Expression
ENSMUSG00000051391	Ywhag	Gene Expression
ENSMUSG00000029699	Ssc4d	Gene Expression
ENSMUSG00000004948	Zp3	Gene Expression
ENSMUSG00000004947	Dtx2	Gene Expression
ENSMUSG00000042985	Upk3b	Gene Expression
ENSMUSG00000006143	Upk3bl	Gene Expression
ENSMUSG00000004952	Rasa4	Gene Expression
ENSMUSG00000086656	Gm15701	Gene Expression
ENSMUSG00000039771	Polr2j	Gene Expression
ENSMUSG00000105349	Gm43604	Gene Expression
ENSMUSG00000029703	Lrwd1	Gene Expression
ENSMUSG00000039754	Alkbh4	Gene Expression
ENSMUSG00000039747	Orai2	Gene Expression
ENSMUSG00000039737	Prkrip1	Gene Expression
ENSMUSG00000005057	Sh2b2	Gene Expression
ENSMUSG00000029705	Cux1	Gene Expression
ENSMUSG00000086220	Gm16599	Gene Expression
ENSMUSG00000005474	Myl10	Gene Expression
ENSMUSG00000004415	Col26a1	Gene Expression
ENSMUSG00000007987	Ift22	Gene Expression
ENSMUSG00000097908	4933404O12Rik	Gene Expression
ENSMUSG00000019054	Fis1	Gene Expression
ENSMUSG00000001739	Cldn15	Gene Expression
ENSMUSG00000059518	Znhit1	Gene Expression
ENSMUSG00000004846	Plod3	Gene Expression
ENSMUSG00000037428	Vgf	Gene Expression
ENSMUSG00000004849	Ap1s1	Gene Expression
ENSMUSG00000037411	Serpine1	Gene Expression
ENSMUSG00000043279	Trim56	Gene Expression
ENSMUSG00000037390	Muc3	Gene Expression
ENSMUSG00000079174	Gm3054	Gene Expression
ENSMUSG00000106466	Gm40348	Gene Expression
ENSMUSG00000094840	Muc3a	Gene Expression
ENSMUSG00000105736	Gm42456	Gene Expression
ENSMUSG00000023328	Ache	Gene Expression
ENSMUSG00000051502	Ufsp1	Gene Expression
ENSMUSG00000037364	Srrt	Gene Expression
ENSMUSG00000023348	Trip6	Gene Expression
ENSMUSG00000037344	Slc12a9	Gene Expression
ENSMUSG00000029710	Ephb4	Gene Expression
ENSMUSG00000079173	Zan	Gene Expression
ENSMUSG00000029711	Epo	Gene Expression
ENSMUSG00000029715	Pop7	Gene Expression
ENSMUSG00000105851	9130604C24Rik	Gene Expression
ENSMUSG00000106237	Gm8066	Gene Expression
ENSMUSG00000029714	Gigyf1	Gene Expression
ENSMUSG00000029713	Gnb2	Gene Expression
ENSMUSG00000090873	Gm17112	Gene Expression
ENSMUSG00000029712	Actl6b	Gene Expression
ENSMUSG00000029716	Tfr2	Gene Expression
ENSMUSG00000037221	Mospd3	Gene Expression
ENSMUSG00000029718	Pcolce	Gene Expression
ENSMUSG00000089984	Fbxo24	Gene Expression
ENSMUSG00000106617	Gm36266	Gene Expression
ENSMUSG00000093445	Lrch4	Gene Expression
ENSMUSG00000029720	Gm20605	Gene Expression
ENSMUSG00000079165	Sap25	Gene Expression
ENSMUSG00000047182	Irs3	Gene Expression
ENSMUSG00000029722	Agfg2	Gene Expression
ENSMUSG00000079163	Gm15498	Gene Expression
ENSMUSG00000045348	Nyap1	Gene Expression
ENSMUSG00000029723	Tsc22d4	Gene Expression
ENSMUSG00000029725	Ppp1r35	Gene Expression
ENSMUSG00000029726	Mepce	Gene Expression
ENSMUSG00000037108	Zcwpw1	Gene Expression
ENSMUSG00000046245	Pilra	Gene Expression
ENSMUSG00000066684	Pilrb1	Gene Expression
ENSMUSG00000106478	Gm36551	Gene Expression
ENSMUSG00000066682	Pilrb2	Gene Expression
ENSMUSG00000106155	Gm43495	Gene Expression
ENSMUSG00000029727	Cyp3a13	Gene Expression
ENSMUSG00000056966	Gjc3	Gene Expression
ENSMUSG00000037053	Azgp1	Gene Expression
ENSMUSG00000075599	Smok3a	Gene Expression
ENSMUSG00000079156	Smok3b	Gene Expression
ENSMUSG00000075598	Smok3c	Gene Expression
ENSMUSG00000029729	Zkscan1	Gene Expression
ENSMUSG00000037017	Zscan21	Gene Expression
ENSMUSG00000037007	Zfp113	Gene Expression
ENSMUSG00000019494	Cops6	Gene Expression
ENSMUSG00000029730	Mcm7	Gene Expression
ENSMUSG00000019518	Ap4m1	Gene Expression
ENSMUSG00000036980	Taf6	Gene Expression
ENSMUSG00000036968	Cnpy4	Gene Expression
ENSMUSG00000049285	Mblac1	Gene Expression
ENSMUSG00000089783	Gm454	Gene Expression
ENSMUSG00000106338	Gm43645	Gene Expression
ENSMUSG00000047592	Nxpe5	Gene Expression
ENSMUSG00000050552	Lamtor4	Gene Expression
ENSMUSG00000036948	BC037034	Gene Expression
ENSMUSG00000085227	6330418K02Rik	Gene Expression
ENSMUSG00000075593	Gal3st4	Gene Expression
ENSMUSG00000106247	Gm43720	Gene Expression
ENSMUSG00000029510	Gpc2	Gene Expression
ENSMUSG00000036928	Stag3	Gene Expression
ENSMUSG00000109713	Pvrig	Gene Expression
ENSMUSG00000075591	Gm10874	Gene Expression
ENSMUSG00000036898	Zfp157	Gene Expression
ENSMUSG00000029526	1700123K08Rik	Gene Expression
ENSMUSG00000058291	Zfp68	Gene Expression
ENSMUSG00000056014	A430033K04Rik	Gene Expression
ENSMUSG00000025854	Fam20c	Gene Expression
ENSMUSG00000094504	Gm5294	Gene Expression
ENSMUSG00000025856	Pdgfa	Gene Expression
ENSMUSG00000075585	6330403L08Rik	Gene Expression
ENSMUSG00000025855	Prkar1b	Gene Expression
ENSMUSG00000025857	Dnaaf5	Gene Expression
ENSMUSG00000036817	Sun1	Gene Expression
ENSMUSG00000106127	4930520M14Rik	Gene Expression
ENSMUSG00000025858	Get4	Gene Expression
ENSMUSG00000056413	Adap1	Gene Expression
ENSMUSG00000045438	Cox19	Gene Expression
ENSMUSG00000029541	Cyp2w1	Gene Expression
ENSMUSG00000053553	3110082I17Rik	Gene Expression
ENSMUSG00000044197	Gpr146	Gene Expression
ENSMUSG00000044092	C130050O18Rik	Gene Expression
ENSMUSG00000053647	Gper1	Gene Expression
ENSMUSG00000053581	Zfand2a	Gene Expression
ENSMUSG00000106056	4930500L23Rik	Gene Expression
ENSMUSG00000029546	Uncx	Gene Expression
ENSMUSG00000036718	Micall2	Gene Expression
ENSMUSG00000029547	Ints1	Gene Expression
ENSMUSG00000018143	Mafk	Gene Expression
ENSMUSG00000036687	Tmem184a	Gene Expression
ENSMUSG00000098140	Gm26938	Gene Expression
ENSMUSG00000029551	Psmg3	Gene Expression
ENSMUSG00000105335	Gm42423	Gene Expression
ENSMUSG00000048988	Elfn1	Gene Expression
ENSMUSG00000029554	Mad1l1	Gene Expression
ENSMUSG00000085673	Gm16122	Gene Expression
ENSMUSG00000087606	Gm16121	Gene Expression
ENSMUSG00000087248	Gm16120	Gene Expression
ENSMUSG00000036639	Nudt1	Gene Expression
ENSMUSG00000029557	Mrm2	Gene Expression
ENSMUSG00000029560	Snx8	Gene Expression
ENSMUSG00000056076	Eif3b	Gene Expression
ENSMUSG00000106350	Gm4869	Gene Expression
ENSMUSG00000036599	Chst12	Gene Expression
ENSMUSG00000105845	Gm42808	Gene Expression
ENSMUSG00000036586	Grifin	Gene Expression
ENSMUSG00000105699	Gm43703	Gene Expression
ENSMUSG00000029570	Lfng	Gene Expression
ENSMUSG00000036565	Ttyh3	Gene Expression
ENSMUSG00000036555	Iqce	Gene Expression
ENSMUSG00000000148	Brat1	Gene Expression
ENSMUSG00000050022	Amz1	Gene Expression
ENSMUSG00000000149	Gna12	Gene Expression
ENSMUSG00000036526	Card11	Gene Expression
ENSMUSG00000039683	Sdk1	Gene Expression
ENSMUSG00000084934	Gm16035	Gene Expression
ENSMUSG00000085540	Gm16036	Gene Expression
ENSMUSG00000056493	Foxk1	Gene Expression
ENSMUSG00000039623	Ap5z1	Gene Expression
ENSMUSG00000029576	Radil	Gene Expression
ENSMUSG00000074817	Papolb	Gene Expression
ENSMUSG00000039533	Mmd2	Gene Expression
ENSMUSG00000029578	Wipi2	Gene Expression
ENSMUSG00000050822	Slc29a4	Gene Expression
ENSMUSG00000039477	Tnrc18	Gene Expression
ENSMUSG00000066640	Fbxl18	Gene Expression
ENSMUSG00000029580	Actb	Gene Expression
ENSMUSG00000029581	Fscn1	Gene Expression
ENSMUSG00000045078	Rnf216	Gene Expression
ENSMUSG00000090981	Olfr718-ps1	Gene Expression
ENSMUSG00000104529	Rbakdn	Gene Expression
ENSMUSG00000061898	Rbak	Gene Expression
ENSMUSG00000029586	Spdye4b	Gene Expression
ENSMUSG00000039296	Spdye4a	Gene Expression
ENSMUSG00000089879	4930448H16Rik	Gene Expression
ENSMUSG00000029587	Zfp12	Gene Expression
ENSMUSG00000046658	Zfp316	Gene Expression
ENSMUSG00000105345	BC030343	Gene Expression
ENSMUSG00000093910	Zfp853	Gene Expression
ENSMUSG00000039244	E130309D02Rik	Gene Expression
ENSMUSG00000001844	Zdhhc4	Gene Expression
ENSMUSG00000089889	0610040B10Rik	Gene Expression
ENSMUSG00000104875	Gm43397	Gene Expression
ENSMUSG00000010825	Grid2ip	Gene Expression
ENSMUSG00000093720	Gm20635	Gene Expression
ENSMUSG00000106198	Gm42504	Gene Expression
ENSMUSG00000079111	Kdelr2	Gene Expression
ENSMUSG00000039206	Daglb	Gene Expression
ENSMUSG00000001847	Rac1	Gene Expression
ENSMUSG00000083012	Fam220a	Gene Expression
ENSMUSG00000018001	Cyth3	Gene Expression
ENSMUSG00000051306	Usp42	Gene Expression
ENSMUSG00000097287	D130017N08Rik	Gene Expression
ENSMUSG00000029613	Eif2ak1	Gene Expression
ENSMUSG00000029607	Ankrd61	Gene Expression
ENSMUSG00000029610	Aimp2	Gene Expression
ENSMUSG00000079109	Pms2	Gene Expression
ENSMUSG00000091351	Gm17135	Gene Expression
ENSMUSG00000104633	Gm42421	Gene Expression
ENSMUSG00000075569	Rsph10b	Gene Expression
ENSMUSG00000029617	Ccz1	Gene Expression
ENSMUSG00000029618	Ocm	Gene Expression
ENSMUSG00000038970	Lmtk2	Gene Expression
ENSMUSG00000052271	Bhlha15	Gene Expression
ENSMUSG00000066621	Tecpr1	Gene Expression
ENSMUSG00000087484	2900089D17Rik	Gene Expression
ENSMUSG00000047843	Bri3	Gene Expression
ENSMUSG00000038859	Baiap2l1	Gene Expression
ENSMUSG00000059991	Nptx2	Gene Expression
ENSMUSG00000043388	Tmem130	Gene Expression
ENSMUSG00000045482	Trrap	Gene Expression
ENSMUSG00000038780	Smurf1	Gene Expression
ENSMUSG00000038770	Kpna7	Gene Expression
ENSMUSG00000061707	Gm4871	Gene Expression
ENSMUSG00000106393	Gm43562	Gene Expression
ENSMUSG00000029620	1700018F24Rik	Gene Expression
ENSMUSG00000029621	Arpc1a	Gene Expression
ENSMUSG00000029622	Arpc1b	Gene Expression
ENSMUSG00000029623	Pdap1	Gene Expression
ENSMUSG00000038722	Bud31	Gene Expression
ENSMUSG00000029624	Ptcd1	Gene Expression
ENSMUSG00000029625	Cpsf4	Gene Expression
ENSMUSG00000038690	Atp5j2	Gene Expression
ENSMUSG00000029627	Zkscan14	Gene Expression
ENSMUSG00000055991	Zkscan5	Gene Expression
ENSMUSG00000007812	Zfp655	Gene Expression
ENSMUSG00000070420	Zscan25	Gene Expression
ENSMUSG00000070419	Cyp3a57	Gene Expression
ENSMUSG00000038656	Cyp3a16	Gene Expression
ENSMUSG00000075552	Cyp3a41b	Gene Expression
ENSMUSG00000075551	Cyp3a41a	Gene Expression
ENSMUSG00000054417	Cyp3a44	Gene Expression
ENSMUSG00000056035	Cyp3a11	Gene Expression
ENSMUSG00000029630	Cyp3a25	Gene Expression
ENSMUSG00000061292	Cyp3a59	Gene Expression
ENSMUSG00000104752	Gm5565	Gene Expression
ENSMUSG00000096798	Gm6309	Gene Expression
ENSMUSG00000095040	1700001J03Rik	Gene Expression
ENSMUSG00000106547	B230303O12Rik	Gene Expression
ENSMUSG00000105636	Gm43625	Gene Expression
ENSMUSG00000029634	Rnf6	Gene Expression
ENSMUSG00000029635	Cdk8	Gene Expression
ENSMUSG00000029636	Wasf3	Gene Expression
ENSMUSG00000096344	Gm6408	Gene Expression
ENSMUSG00000096527	Gm6370	Gene Expression
ENSMUSG00000079093	4930449I24Rik	Gene Expression
ENSMUSG00000041505	Gm3402	Gene Expression
ENSMUSG00000079091	Gm3404	Gene Expression
ENSMUSG00000096664	Gm3409	Gene Expression
ENSMUSG00000095557	Gm3415	Gene Expression
ENSMUSG00000041468	Gpr12	Gene Expression
ENSMUSG00000105907	Gm34333	Gene Expression
ENSMUSG00000106020	4930573C15Rik	Gene Expression
ENSMUSG00000029640	Usp12	Gene Expression
ENSMUSG00000104845	1700041I07Rik	Gene Expression
ENSMUSG00000041453	Rpl21	Gene Expression
ENSMUSG00000029641	Rasl11a	Gene Expression
ENSMUSG00000016503	Gtf3a	Gene Expression
ENSMUSG00000016510	Mtif3	Gene Expression
ENSMUSG00000016520	Lnx2	Gene Expression
ENSMUSG00000029642	Polr1d	Gene Expression
ENSMUSG00000053129	Gsx1	Gene Expression
ENSMUSG00000092570	Plut	Gene Expression
ENSMUSG00000029644	Pdx1	Gene Expression
ENSMUSG00000098053	Gm27033	Gene Expression
ENSMUSG00000029646	Cdx2	Gene Expression
ENSMUSG00000075543	Urad	Gene Expression
ENSMUSG00000042817	Flt3	Gene Expression
ENSMUSG00000097228	Gm26597	Gene Expression
ENSMUSG00000106820	D5Ertd605e	Gene Expression
ENSMUSG00000029647	Pan3	Gene Expression
ENSMUSG00000029648	Flt1	Gene Expression
ENSMUSG00000106845	Gm43156	Gene Expression
ENSMUSG00000029649	Pomp	Gene Expression
ENSMUSG00000029650	Slc46a3	Gene Expression
ENSMUSG00000085565	Gm15721	Gene Expression
ENSMUSG00000029651	Mtus2	Gene Expression
ENSMUSG00000041313	Slc7a1	Gene Expression
ENSMUSG00000001687	Ubl3	Gene Expression
ENSMUSG00000106733	Gm36186	Gene Expression
ENSMUSG00000086494	2210417A02Rik	Gene Expression
ENSMUSG00000085740	4930505K14Rik	Gene Expression
ENSMUSG00000087647	Gm15407	Gene Expression
ENSMUSG00000041298	Katnal1	Gene Expression
ENSMUSG00000106892	Gm42791	Gene Expression
ENSMUSG00000085639	Gm15410	Gene Expression
ENSMUSG00000085237	Gm15406	Gene Expression
ENSMUSG00000079069	8430423G03Rik	Gene Expression
ENSMUSG00000087272	Gm15409	Gene Expression
ENSMUSG00000106951	5930430L01Rik	Gene Expression
ENSMUSG00000086610	Gm15408	Gene Expression
ENSMUSG00000066551	Hmgb1	Gene Expression
ENSMUSG00000097191	5730422E09Rik	Gene Expression
ENSMUSG00000107133	Gm42787	Gene Expression
ENSMUSG00000107388	Gm42788	Gene Expression
ENSMUSG00000107313	Gm43332	Gene Expression
ENSMUSG00000041264	Uspl1	Gene Expression
ENSMUSG00000100783	2310047D07Rik	Gene Expression
ENSMUSG00000100465	Gm29264	Gene Expression
ENSMUSG00000060063	Alox5ap	Gene Expression
ENSMUSG00000107317	Gm19719	Gene Expression
ENSMUSG00000107271	BC028471	Gene Expression
ENSMUSG00000029659	Medag	Gene Expression
ENSMUSG00000106750	Gm43151	Gene Expression
ENSMUSG00000106777	Gm43150	Gene Expression
ENSMUSG00000029660	Tex26	Gene Expression
ENSMUSG00000107132	Gm15997	Gene Expression
ENSMUSG00000029658	Wdr95	Gene Expression
ENSMUSG00000029657	Hsph1	Gene Expression
ENSMUSG00000106674	Gm20005	Gene Expression
ENSMUSG00000051950	B3glct	Gene Expression
ENSMUSG00000106740	Gm21221	Gene Expression
ENSMUSG00000107279	Gm43450	Gene Expression
